seed_value, policy_name, estimated_path_variable111,random_walk,"((5, 6), 'S')"
111,random_walk,"((5, 5), 'N')"
111,random_walk,"((4, 5), 'W')"
111,random_walk,"((4, 6), 'S')"
111,random_walk,"((3, 6), 'W')"
111,random_walk,"((4, 6), 'E')"
111,random_walk,"((4, 7), 'S')"
111,random_walk,"((4, 6), 'N')"
111,random_walk,"((5, 6), 'E')"
111,random_walk,"((6, 6), 'E')"
111,random_walk,"((5, 6), 'W')"
111,random_walk,"((4, 6), 'W')"
111,random_walk,"((4, 7), 'S')"
111,random_walk,"((3, 7), 'W')"
111,random_walk,"((3, 8), 'S')"
111,random_walk,"((3, 7), 'N')"
111,random_walk,"((2, 7), 'W')"
111,random_walk,"((2, 8), 'S')"
111,random_walk,"((2, 7), 'N')"
111,random_walk,"((1, 7), 'W')"
111,random_walk,"((1, 8), 'S')"
111,random_walk,"((1, 9), 'S')"
111,random_walk,"((1, 9), 'S')"
111,random_walk,"((1, 8), 'N')"
111,random_walk,"((1, 7), 'N')"
111,random_walk,"((1, 6), 'N')"
111,random_walk,"((1, 7), 'S')"
111,random_walk,"((0, 7), 'W')"
111,random_walk,"((0, 8), 'S')"
111,random_walk,"((0, 7), 'N')"
111,random_walk,"((1, 7), 'E')"
111,random_walk,"((1, 8), 'S')"
111,random_walk,"((2, 8), 'E')"
111,random_walk,"((2, 7), 'N')"
111,random_walk,"((1, 7), 'W')"
111,random_walk,"((2, 7), 'E')"
111,random_walk,"((1, 7), 'W')"
111,random_walk,"((0, 7), 'W')"
111,random_walk,"((0, 7), 'W')"
111,random_walk,"((0, 6), 'N')"
111,random_walk,"((1, 6), 'E')"
111,random_walk,"((2, 6), 'E')"
111,random_walk,"((2, 5), 'N')"
111,random_walk,"((1, 5), 'W')"
111,random_walk,"((0, 5), 'W')"
111,random_walk,"((0, 6), 'S')"
111,random_walk,"((0, 5), 'N')"
111,random_walk,"((0, 6), 'S')"
111,random_walk,"((0, 5), 'N')"
111,random_walk,"((0, 4), 'N')"
111,straight_until_obstacle,"((6, 5), 'E')"
111,straight_until_obstacle,"((7, 5), 'E')"
111,straight_until_obstacle,"((8, 5), 'E')"
111,straight_until_obstacle,"((9, 5), 'E')"
111,straight_until_obstacle,"((9, 5), 'E')"
111,straight_until_obstacle,"((8, 5), 'W')"
111,straight_until_obstacle,"((7, 5), 'W')"
111,straight_until_obstacle,"((6, 5), 'W')"
111,straight_until_obstacle,"((5, 5), 'W')"
111,straight_until_obstacle,"((4, 5), 'W')"
111,straight_until_obstacle,"((3, 5), 'W')"
111,straight_until_obstacle,"((2, 5), 'W')"
111,straight_until_obstacle,"((1, 5), 'W')"
111,straight_until_obstacle,"((0, 5), 'W')"
111,straight_until_obstacle,"((0, 5), 'W')"
111,straight_until_obstacle,"((0, 4), 'N')"
111,straight_until_obstacle,"((0, 3), 'N')"
111,straight_until_obstacle,"((0, 2), 'N')"
111,straight_until_obstacle,"((0, 1), 'N')"
111,straight_until_obstacle,"((0, 0), 'N')"
111,straight_until_obstacle,"((1, 0), 'E')"
111,straight_until_obstacle,"((2, 0), 'E')"
111,straight_until_obstacle,"((3, 0), 'E')"
111,straight_until_obstacle,"((4, 0), 'E')"
111,straight_until_obstacle,"((5, 0), 'E')"
111,straight_until_obstacle,"((6, 0), 'E')"
111,straight_until_obstacle,"((7, 0), 'E')"
111,straight_until_obstacle,"((8, 0), 'E')"
111,straight_until_obstacle,"((9, 0), 'E')"
111,straight_until_obstacle,"((9, 0), 'N')"
111,straight_until_obstacle,"((9, 0), 'N')"
111,straight_until_obstacle,"((9, 1), 'S')"
111,straight_until_obstacle,"((9, 2), 'S')"
111,straight_until_obstacle,"((9, 3), 'S')"
111,straight_until_obstacle,"((9, 4), 'S')"
111,straight_until_obstacle,"((9, 5), 'S')"
111,straight_until_obstacle,"((9, 6), 'S')"
111,straight_until_obstacle,"((9, 7), 'S')"
111,straight_until_obstacle,"((9, 8), 'S')"
111,straight_until_obstacle,"((9, 9), 'S')"
111,straight_until_obstacle,"((9, 9), 'S')"
111,straight_until_obstacle,"((9, 8), 'N')"
111,straight_until_obstacle,"((9, 7), 'N')"
111,straight_until_obstacle,"((9, 6), 'N')"
111,straight_until_obstacle,"((9, 5), 'N')"
111,straight_until_obstacle,"((9, 4), 'N')"
111,straight_until_obstacle,"((9, 3), 'N')"
111,straight_until_obstacle,"((9, 2), 'N')"
111,straight_until_obstacle,"((9, 1), 'N')"
111,straight_until_obstacle,"((9, 0), 'N')"
42,random_walk,"((5, 4), 'N')"
42,random_walk,"((5, 5), 'S')"
42,random_walk,"((6, 5), 'E')"
42,random_walk,"((7, 5), 'E')"
42,random_walk,"((7, 4), 'N')"
42,random_walk,"((7, 3), 'N')"
42,random_walk,"((7, 2), 'N')"
42,random_walk,"((6, 2), 'W')"
42,random_walk,"((6, 1), 'N')"
42,random_walk,"((6, 0), 'N')"
42,random_walk,"((7, 0), 'E')"
42,random_walk,"((8, 0), 'E')"
42,random_walk,"((8, 0), 'N')"
42,random_walk,"((8, 0), 'N')"
42,random_walk,"((8, 0), 'N')"
42,random_walk,"((8, 1), 'S')"
42,random_walk,"((8, 0), 'N')"
42,random_walk,"((9, 0), 'E')"
42,random_walk,"((8, 0), 'W')"
42,random_walk,"((8, 0), 'N')"
42,random_walk,"((9, 0), 'E')"
42,random_walk,"((8, 0), 'W')"
42,random_walk,"((8, 1), 'S')"
42,random_walk,"((8, 2), 'S')"
42,random_walk,"((9, 2), 'E')"
42,random_walk,"((9, 2), 'E')"
42,random_walk,"((9, 3), 'S')"
42,random_walk,"((9, 2), 'N')"
42,random_walk,"((9, 1), 'N')"
42,random_walk,"((8, 1), 'W')"
42,random_walk,"((8, 0), 'N')"
42,random_walk,"((8, 1), 'S')"
42,random_walk,"((8, 2), 'S')"
42,random_walk,"((8, 3), 'S')"
42,random_walk,"((8, 2), 'N')"
42,random_walk,"((7, 2), 'W')"
42,random_walk,"((6, 2), 'W')"
42,random_walk,"((5, 2), 'W')"
42,random_walk,"((5, 1), 'N')"
42,random_walk,"((6, 1), 'E')"
42,random_walk,"((6, 2), 'S')"
42,random_walk,"((7, 2), 'E')"
42,random_walk,"((7, 1), 'N')"
42,random_walk,"((8, 1), 'E')"
42,random_walk,"((7, 1), 'W')"
42,random_walk,"((8, 1), 'E')"
42,random_walk,"((8, 0), 'N')"
42,random_walk,"((9, 0), 'E')"
42,random_walk,"((9, 0), 'N')"
42,random_walk,"((8, 0), 'W')"
42,straight_until_obstacle,"((5, 6), 'S')"
42,straight_until_obstacle,"((5, 7), 'S')"
42,straight_until_obstacle,"((5, 8), 'S')"
42,straight_until_obstacle,"((5, 9), 'S')"
42,straight_until_obstacle,"((4, 9), 'W')"
42,straight_until_obstacle,"((3, 9), 'W')"
42,straight_until_obstacle,"((2, 9), 'W')"
42,straight_until_obstacle,"((1, 9), 'W')"
42,straight_until_obstacle,"((0, 9), 'W')"
42,straight_until_obstacle,"((0, 9), 'W')"
42,straight_until_obstacle,"((1, 9), 'E')"
42,straight_until_obstacle,"((2, 9), 'E')"
42,straight_until_obstacle,"((3, 9), 'E')"
42,straight_until_obstacle,"((4, 9), 'E')"
42,straight_until_obstacle,"((5, 9), 'E')"
42,straight_until_obstacle,"((6, 9), 'E')"
42,straight_until_obstacle,"((7, 9), 'E')"
42,straight_until_obstacle,"((8, 9), 'E')"
42,straight_until_obstacle,"((9, 9), 'E')"
42,straight_until_obstacle,"((9, 9), 'S')"
42,straight_until_obstacle,"((9, 9), 'S')"
42,straight_until_obstacle,"((9, 9), 'S')"
42,straight_until_obstacle,"((9, 9), 'S')"
42,straight_until_obstacle,"((9, 8), 'N')"
42,straight_until_obstacle,"((9, 7), 'N')"
42,straight_until_obstacle,"((9, 6), 'N')"
42,straight_until_obstacle,"((9, 5), 'N')"
42,straight_until_obstacle,"((9, 4), 'N')"
42,straight_until_obstacle,"((9, 3), 'N')"
42,straight_until_obstacle,"((9, 2), 'N')"
42,straight_until_obstacle,"((9, 1), 'N')"
42,straight_until_obstacle,"((9, 0), 'N')"
42,straight_until_obstacle,"((9, 0), 'N')"
42,straight_until_obstacle,"((9, 0), 'N')"
42,straight_until_obstacle,"((9, 0), 'N')"
42,straight_until_obstacle,"((8, 0), 'W')"
42,straight_until_obstacle,"((7, 0), 'W')"
42,straight_until_obstacle,"((6, 0), 'W')"
42,straight_until_obstacle,"((5, 0), 'W')"
42,straight_until_obstacle,"((4, 0), 'W')"
42,straight_until_obstacle,"((3, 0), 'W')"
42,straight_until_obstacle,"((2, 0), 'W')"
42,straight_until_obstacle,"((1, 0), 'W')"
42,straight_until_obstacle,"((0, 0), 'W')"
42,straight_until_obstacle,"((0, 0), 'W')"
42,straight_until_obstacle,"((0, 1), 'S')"
42,straight_until_obstacle,"((0, 2), 'S')"
42,straight_until_obstacle,"((0, 3), 'S')"
42,straight_until_obstacle,"((0, 4), 'S')"
42,straight_until_obstacle,"((0, 5), 'S')"
69,random_walk,"((5, 4), 'N')"
69,random_walk,"((6, 4), 'E')"
69,random_walk,"((5, 4), 'W')"
69,random_walk,"((6, 4), 'E')"
69,random_walk,"((6, 5), 'S')"
69,random_walk,"((5, 5), 'W')"
69,random_walk,"((4, 5), 'W')"
69,random_walk,"((3, 5), 'W')"
69,random_walk,"((2, 5), 'W')"
69,random_walk,"((1, 5), 'W')"
69,random_walk,"((2, 5), 'E')"
69,random_walk,"((1, 5), 'W')"
69,random_walk,"((0, 5), 'W')"
69,random_walk,"((0, 4), 'N')"
69,random_walk,"((0, 5), 'S')"
69,random_walk,"((0, 6), 'S')"
69,random_walk,"((0, 5), 'N')"
69,random_walk,"((0, 5), 'W')"
69,random_walk,"((1, 5), 'E')"
69,random_walk,"((2, 5), 'E')"
69,random_walk,"((3, 5), 'E')"
69,random_walk,"((3, 6), 'S')"
69,random_walk,"((4, 6), 'E')"
69,random_walk,"((4, 5), 'N')"
69,random_walk,"((5, 5), 'E')"
69,random_walk,"((5, 4), 'N')"
69,random_walk,"((4, 4), 'W')"
69,random_walk,"((4, 5), 'S')"
69,random_walk,"((4, 6), 'S')"
69,random_walk,"((4, 5), 'N')"
69,random_walk,"((4, 4), 'N')"
69,random_walk,"((4, 3), 'N')"
69,random_walk,"((4, 2), 'N')"
69,random_walk,"((5, 2), 'E')"
69,random_walk,"((6, 2), 'E')"
69,random_walk,"((7, 2), 'E')"
69,random_walk,"((8, 2), 'E')"
69,random_walk,"((8, 3), 'S')"
69,random_walk,"((9, 3), 'E')"
69,random_walk,"((9, 3), 'E')"
69,random_walk,"((9, 4), 'S')"
69,random_walk,"((9, 5), 'S')"
69,random_walk,"((9, 4), 'N')"
69,random_walk,"((8, 4), 'W')"
69,random_walk,"((7, 4), 'W')"
69,random_walk,"((7, 5), 'S')"
69,random_walk,"((7, 4), 'N')"
69,random_walk,"((7, 3), 'N')"
69,random_walk,"((6, 3), 'W')"
69,random_walk,"((5, 3), 'W')"
69,straight_until_obstacle,"((5, 6), 'S')"
69,straight_until_obstacle,"((5, 7), 'S')"
69,straight_until_obstacle,"((5, 8), 'S')"
69,straight_until_obstacle,"((5, 9), 'S')"
69,straight_until_obstacle,"((6, 9), 'E')"
69,straight_until_obstacle,"((7, 9), 'E')"
69,straight_until_obstacle,"((8, 9), 'E')"
69,straight_until_obstacle,"((9, 9), 'E')"
69,straight_until_obstacle,"((8, 9), 'W')"
69,straight_until_obstacle,"((7, 9), 'W')"
69,straight_until_obstacle,"((6, 9), 'W')"
69,straight_until_obstacle,"((5, 9), 'W')"
69,straight_until_obstacle,"((4, 9), 'W')"
69,straight_until_obstacle,"((3, 9), 'W')"
69,straight_until_obstacle,"((2, 9), 'W')"
69,straight_until_obstacle,"((1, 9), 'W')"
69,straight_until_obstacle,"((0, 9), 'W')"
69,straight_until_obstacle,"((0, 9), 'W')"
69,straight_until_obstacle,"((1, 9), 'E')"
69,straight_until_obstacle,"((2, 9), 'E')"
69,straight_until_obstacle,"((3, 9), 'E')"
69,straight_until_obstacle,"((4, 9), 'E')"
69,straight_until_obstacle,"((5, 9), 'E')"
69,straight_until_obstacle,"((6, 9), 'E')"
69,straight_until_obstacle,"((7, 9), 'E')"
69,straight_until_obstacle,"((8, 9), 'E')"
69,straight_until_obstacle,"((9, 9), 'E')"
69,straight_until_obstacle,"((9, 9), 'S')"
69,straight_until_obstacle,"((9, 9), 'S')"
69,straight_until_obstacle,"((8, 9), 'W')"
69,straight_until_obstacle,"((7, 9), 'W')"
69,straight_until_obstacle,"((6, 9), 'W')"
69,straight_until_obstacle,"((5, 9), 'W')"
69,straight_until_obstacle,"((4, 9), 'W')"
69,straight_until_obstacle,"((3, 9), 'W')"
69,straight_until_obstacle,"((2, 9), 'W')"
69,straight_until_obstacle,"((1, 9), 'W')"
69,straight_until_obstacle,"((0, 9), 'W')"
69,straight_until_obstacle,"((0, 9), 'W')"
69,straight_until_obstacle,"((1, 9), 'E')"
69,straight_until_obstacle,"((2, 9), 'E')"
69,straight_until_obstacle,"((3, 9), 'E')"
69,straight_until_obstacle,"((4, 9), 'E')"
69,straight_until_obstacle,"((5, 9), 'E')"
69,straight_until_obstacle,"((6, 9), 'E')"
69,straight_until_obstacle,"((7, 9), 'E')"
69,straight_until_obstacle,"((8, 9), 'E')"
69,straight_until_obstacle,"((9, 9), 'E')"
69,straight_until_obstacle,"((8, 9), 'W')"
69,straight_until_obstacle,"((7, 9), 'W')"
